fdc_id,name,category,source,calories,protein,carbs,fat,fiber,sugar,sodium,calcium,iron
171283,"Whey, sweet, dried",Dairy and Egg Products,SR Legacy,1480.0,12.9,74.5,1.07,0.0,0.0,1080.0,796.0,0.88
171282,"Whey, sweet, fluid",Dairy and Egg Products,SR Legacy,112.0,0.85,5.14,0.36,0.0,0.0,54.0,47.0,0.06
168538,"Corn, sweet, white, raw",Vegetables and Vegetable Products,SR Legacy,86.0,3.22,19.0,1.18,2.7,0.0,15.0,2.0,0.52
169998,"Corn, sweet, yellow, raw",Vegetables and Vegetable Products,SR Legacy,86.0,3.27,18.7,1.35,2.0,0.0,15.0,2.0,0.52
747447,"Broccoli, raw",Vegetables and Vegetable Products,Foundation,31.0,2.57,6.27,0.34,2.4,0.0,36.0,46.0,0.69
170379,"Broccoli, raw",Vegetables and Vegetable Products,SR Legacy,34.0,2.82,6.64,0.37,2.6,0.0,33.0,47.0,0.73
170382,"Broccoli raab, cooked",Vegetables and Vegetable Products,SR Legacy,104.0,3.83,3.12,0.52,2.8,0.0,56.0,118.0,1.27
170381,"Broccoli raab, raw",Vegetables and Vegetable Products,SR Legacy,92.0,3.17,2.85,0.49,2.7,0.0,33.0,108.0,2.14
169392,"Broccoli, chinese, cooked",Vegetables and Vegetable Products,SR Legacy,22.0,1.14,3.81,0.72,2.5,0.0,7.0,100.0,0.56
169404,"Broccoli, chinese, raw",Vegetables and Vegetable Products,SR Legacy,26.0,1.2,4.67,0.76,2.6,0.0,7.0,105.0,0.59
169329,"Broccoli, leaves, raw",Vegetables and Vegetable Products,SR Legacy,28.0,2.98,5.06,0.35,2.3,0.0,27.0,48.0,0.88
169331,"Broccoli, stalks, raw",Vegetables and Vegetable Products,SR Legacy,28.0,2.98,5.24,0.35,0.0,0.0,27.0,48.0,0.88
169330,"Broccoli, flower clusters, raw",Vegetables and Vegetable Products,SR Legacy,28.0,2.98,5.06,0.35,2.3,0.0,27.0,48.0,0.88
169968,"Broccoli, frozen, chopped, unprepared",Vegetables and Vegetable Products,SR Legacy,26.0,2.81,4.78,0.29,3.0,0.0,24.0,56.0,0.81
172288,"Babyfood, dinner, broccoli and chicken, junior",Baby Foods,SR Legacy,259.0,3.59,6.34,2.48,1.4,0.0,17.0,37.0,0.52
168510,"Broccoli, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,146.0,2.38,7.18,0.41,3.3,0.0,262.0,40.0,0.67
170989,"Babyfood, mashed cheddar potatoes and broccoli, toddlers",Baby Foods,SR Legacy,48.0,1.11,7.47,1.47,1.2,0.0,176.0,20.0,0.16
169967,"Broccoli, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,146.0,2.38,7.18,0.41,3.3,0.0,41.0,40.0,0.67
171178,"Soup, broccoli cheese, canned, condensed, commercial","Soups, Sauces, and Gravies",SR Legacy,87.0,2.1,7.7,5.3,1.8,0.0,661.0,41.0,0.3
168511,"Broccoli, frozen, chopped, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,28.0,3.1,5.35,0.12,3.0,0.0,260.0,33.0,0.61
168512,"Broccoli, frozen, spears, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,28.0,3.1,5.35,0.11,3.0,0.0,260.0,51.0,0.61
169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,28.0,3.1,5.35,0.12,3.0,0.0,11.0,33.0,0.61
170380,"Broccoli, frozen, spears, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,116.0,3.1,5.36,0.11,3.0,0.0,24.0,51.0,0.61
169970,"Broccoli, frozen, spears, unprepared (Includes foods for USDA's Food Distribution Program)",Vegetables and Vegetable Products,SR Legacy,29.0,3.06,5.35,0.34,3.0,0.0,17.0,41.0,0.72
173326,"HOT POCKETS, CROISSANT POCKETS Chicken, Broccoli, and Cheddar Stuffed Sandwich, frozen","Meals, Entrees, and Side Dishes",SR Legacy,235.0,8.9,30.4,8.6,1.1,0.0,346.0,152.0,2.97
170494,Spinach souffle,Vegetables and Vegetable Products,SR Legacy,172.0,7.89,5.9,13.0,0.7,0.0,566.0,165.0,1.19
168462,"Spinach, raw",Vegetables and Vegetable Products,SR Legacy,97.0,2.86,3.63,0.39,2.2,0.0,79.0,99.0,2.71
169400,"Malabar spinach, cooked",Vegetables and Vegetable Products,SR Legacy,23.0,2.98,2.71,0.78,2.1,0.0,55.0,124.0,1.48
168912,"Spaghetti, spinach, cooked",Cereal Grains and Pasta,SR Legacy,130.0,4.58,26.2,0.63,0.0,0.0,14.0,30.0,1.04
168911,"Spaghetti, spinach, dry",Cereal Grains and Pasta,SR Legacy,372.0,13.4,74.8,1.57,10.6,0.0,36.0,58.0,2.13
168438,"Mustard spinach, (tendergreen), raw",Vegetables and Vegetable Products,SR Legacy,22.0,2.2,3.9,0.3,2.8,0.0,21.0,210.0,1.5
168440,"New Zealand spinach, raw",Vegetables and Vegetable Products,SR Legacy,14.0,1.5,2.5,0.2,1.5,0.0,130.0,58.0,0.8
170941,"Babyfood, vegetables, spinach, creamed, strained",Baby Foods,SR Legacy,37.0,2.5,5.7,1.3,1.8,0.0,49.0,89.0,0.62
169734,"Noodles, egg, spinach, enriched, cooked",Cereal Grains and Pasta,SR Legacy,132.0,5.04,24.2,1.57,2.3,0.0,12.0,19.0,1.09
169733,"Noodles, egg, spinach, enriched, dry",Cereal Grains and Pasta,SR Legacy,382.0,14.6,70.3,4.55,6.8,0.0,72.0,56.0,4.2
170531,"Spinach, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,23.0,2.97,3.75,0.26,2.4,0.0,306.0,136.0,3.57
170123,"Spinach, canned, no salt added, solids and liquids",Vegetables and Vegetable Products,SR Legacy,19.0,2.11,2.92,0.37,2.2,0.0,75.0,83.0,1.58
169286,"Spinach, canned, regular pack, drained solids",Vegetables and Vegetable Products,SR Legacy,23.0,2.81,3.4,0.5,2.4,0.0,322.0,127.0,2.3
169285,"Spinach, canned, regular pack, solids and liquids",Vegetables and Vegetable Products,SR Legacy,19.0,2.11,2.92,0.37,1.6,0.0,319.0,83.0,1.58
168463,"Spinach, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,23.0,2.97,3.75,0.26,2.4,0.0,70.0,136.0,3.57
170505,"Mustard spinach, (tendergreen), cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,66.0,1.7,2.8,0.2,2.0,0.0,250.0,158.0,0.8
170506,"New zealand spinach, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,12.0,1.3,2.13,0.17,1.4,0.0,343.0,48.0,0.66
168439,"Mustard spinach, (tendergreen), cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,16.0,1.7,2.8,0.2,2.0,0.0,14.0,158.0,0.8
168441,"New Zealand spinach, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,51.0,1.3,2.13,0.17,1.4,0.0,107.0,48.0,0.66
170124,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,34.0,4.01,4.8,0.87,3.7,0.0,322.0,153.0,1.96
169288,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,143.0,4.01,4.8,0.87,3.7,0.0,97.0,153.0,1.96
169287,"Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)",Vegetables and Vegetable Products,SR Legacy,29.0,3.63,4.21,0.57,2.9,0.0,74.0,129.0,1.89
170132,"Water convolvulus, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,85.0,2.08,3.7,0.24,1.9,0.0,358.0,54.0,1.32
169302,"Water convolvulus, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,85.0,2.08,3.7,0.24,1.9,0.0,122.0,54.0,1.32
169301,"Water convolvulus,raw",Vegetables and Vegetable Products,SR Legacy,19.0,2.6,3.13,0.2,2.1,0.0,113.0,77.0,1.67
170500,"Carrot, dehydrated",Vegetables and Vegetable Products,SR Legacy,341.0,8.1,79.6,1.49,23.6,0.0,275.0,212.0,3.93
170393,"Carrots, raw",Vegetables and Vegetable Products,SR Legacy,173.0,0.93,9.58,0.24,2.8,0.0,69.0,33.0,0.3
169871,"Babyfood, carrots, toddler",Baby Foods,SR Legacy,21.0,0.6,5.23,0.3,2.3,0.0,48.0,19.0,0.2
170491,"Carrot juice, canned",Vegetables and Vegetable Products,SR Legacy,40.0,0.95,9.28,0.15,0.8,0.0,66.0,24.0,0.46
168568,"Carrots, baby, raw",Vegetables and Vegetable Products,SR Legacy,145.0,0.64,8.24,0.13,2.9,0.0,78.0,32.0,0.89
746764,"Carrots, frozen, unprepared",Vegetables and Vegetable Products,Foundation,153.0,0.81,7.92,0.47,3.2,0.0,66.0,33.0,0.43
169043,"Babyfood, juice, orange-carrot",Baby Foods,SR Legacy,43.0,0.5,9.9,0.1,0.4,0.0,10.0,16.0,0.2
173507,"Babyfood, vegetables, carrots, junior",Baby Foods,SR Legacy,32.0,0.8,7.2,0.2,1.7,0.0,49.0,23.0,0.39
173506,"Babyfood, vegetables, carrots, strained",Baby Foods,SR Legacy,109.0,0.8,6.0,0.1,1.7,0.0,69.0,22.0,0.37
170425,"Peas and carrots, frozen, unprepared",Vegetables and Vegetable Products,SR Legacy,53.0,3.4,11.2,0.47,3.4,0.0,79.0,27.0,1.09
169339,"Carrots, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,147.0,0.76,8.22,0.18,3.0,0.0,302.0,30.0,0.34
171184,"SMART SOUP, Vietnamese Carrot Lemongrass","Soups, Sauces, and Gravies",SR Legacy,44.0,1.3,8.2,1.06,1.5,0.0,145.0,23.0,0.0
174932,"Cake, pudding-type, carrot, dry mix",Baked Products,SR Legacy,415.0,5.1,79.2,9.8,0.0,0.0,567.0,172.0,1.8
168518,"Carrots, canned, no salt added, drained solids",Vegetables and Vegetable Products,SR Legacy,25.0,0.64,5.54,0.19,1.5,0.0,42.0,25.0,0.64
169340,"Carrots, canned, no salt added, solids and liquids",Vegetables and Vegetable Products,SR Legacy,23.0,0.59,5.36,0.14,1.8,0.0,34.0,31.0,0.52
170396,"Carrots, canned, regular pack, drained solids",Vegetables and Vegetable Products,SR Legacy,105.0,0.64,5.54,0.19,1.5,0.0,242.0,25.0,0.64
170395,"Carrots, canned, regular pack, solids and liquids",Vegetables and Vegetable Products,SR Legacy,23.0,0.58,5.37,0.14,1.8,0.0,240.0,31.0,0.52
170394,"Carrots, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,35.0,0.76,8.22,0.18,3.0,0.0,58.0,30.0,0.34
168519,"Carrots, frozen, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,155.0,0.58,7.73,0.68,3.3,0.0,295.0,35.0,0.53
169984,"Carrots, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,155.0,0.58,7.73,0.68,3.3,0.0,59.0,35.0,0.53
170512,"Peas and carrots, canned, no salt added, solids and liquids",Vegetables and Vegetable Products,SR Legacy,38.0,2.17,8.48,0.27,3.3,0.0,4.0,23.0,0.75
170424,"Peas and carrots, canned, regular pack, solids and liquids",Vegetables and Vegetable Products,SR Legacy,38.0,2.17,8.48,0.27,2.0,0.0,260.0,23.0,0.75
170513,"Peas and carrots, frozen, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,201.0,3.09,10.1,0.42,3.1,0.0,304.0,23.0,0.94
173487,"Babyfood, GERBER, 2nd Foods, apple, carrot and squash, organic",Baby Foods,SR Legacy,266.0,1.1,14.8,0.0,1.2,0.0,20.0,6.0,0.15
170018,"Peas and carrots, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,48.0,3.09,10.1,0.42,3.1,0.0,68.0,23.0,0.94
169983,"Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",Vegetables and Vegetable Products,SR Legacy,152.0,0.78,7.9,0.46,3.3,0.0,68.0,36.0,0.44
169085,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",Vegetables and Vegetable Products,SR Legacy,153.0,1.4,7.31,0.2,3.1,0.0,26.0,21.0,0.65
170461,Tomato powder,Vegetables and Vegetable Products,SR Legacy,302.0,12.9,74.7,0.44,16.5,0.0,134.0,166.0,4.56
170463,"Tomato products, canned, sauce, with tomato tidbits",Vegetables and Vegetable Products,SR Legacy,32.0,1.32,7.09,0.39,1.4,0.0,15.0,10.0,0.68
170051,"Tomatoes, red, ripe, canned, packed in tomato juice",Vegetables and Vegetable Products,SR Legacy,69.0,0.79,3.47,0.25,1.9,0.0,115.0,33.0,0.57
170501,"Tomatoes, crushed, canned",Vegetables and Vegetable Products,SR Legacy,32.0,1.64,7.29,0.28,1.9,0.0,186.0,34.0,1.3
321360,"Tomatoes, grape, raw",Vegetables and Vegetable Products,Foundation,113.0,0.83,5.51,0.63,2.1,0.0,6.0,11.0,0.33
170456,"Tomatoes, green, raw",Vegetables and Vegetable Products,SR Legacy,95.0,1.2,5.1,0.2,1.1,0.0,13.0,13.0,0.51
170502,"Tomatoes, orange, raw",Vegetables and Vegetable Products,SR Legacy,16.0,1.16,3.18,0.19,0.9,0.0,42.0,5.0,0.47
168567,"Tomatoes, sun-dried",Vegetables and Vegetable Products,SR Legacy,258.0,14.1,55.8,2.97,12.3,0.0,107.0,110.0,9.09
170096,"Tomatoes, yellow, raw",Vegetables and Vegetable Products,SR Legacy,15.0,0.98,2.98,0.26,0.7,0.0,23.0,11.0,0.49
170138,"Tomatoes, red, ripe, canned, packed in tomato juice, no salt added",Vegetables and Vegetable Products,SR Legacy,69.0,0.79,3.47,0.25,1.9,0.0,10.0,33.0,0.57
174547,"CAMPBELL'S, Tomato Soup, condensed","Soups, Sauces, and Gravies",SR Legacy,71.0,1.46,15.2,0.44,1.1,0.0,377.0,13.0,0.59
167704,"Salad dressing, bacon and tomato",Fats and Oils,SR Legacy,1360.0,1.8,2.0,35.0,0.2,0.0,905.0,4.0,0.27
171825,"Sauce, steak, tomato based","Soups, Sauces, and Gravies",SR Legacy,398.0,1.25,22.0,0.23,1.5,0.0,1650.0,19.0,1.37
172882,"Soup, tomato, canned, condensed","Soups, Sauces, and Gravies",SR Legacy,275.0,1.46,15.2,0.44,1.1,0.0,377.0,13.0,0.59
170054,"Tomato products, canned, sauce",Vegetables and Vegetable Products,SR Legacy,102.0,1.2,5.31,0.3,1.5,0.0,474.0,14.0,0.96
170050,"Tomatoes, red, ripe, cooked",Vegetables and Vegetable Products,SR Legacy,18.0,0.95,4.01,0.11,0.7,0.0,11.0,11.0,0.68
171882,"Beverages, Clam and tomato juice, canned",Beverages,SR Legacy,200.0,0.6,11.0,0.2,0.4,0.0,362.0,8.0,0.15
172881,"Soup, tomato bisque, canned, condensed","Soups, Sauces, and Gravies",SR Legacy,402.0,1.76,18.5,1.95,0.8,0.0,698.0,31.0,0.64
171557,"Soup, tomato rice, canned, condensed","Soups, Sauces, and Gravies",SR Legacy,389.0,1.64,17.1,2.12,1.3,0.0,635.0,18.0,0.62
171591,"Soup, tomato, low sodium, with water","Soups, Sauces, and Gravies",SR Legacy,124.0,0.79,6.57,0.28,0.6,0.0,33.0,8.0,0.54
172099,"Spaghetti, with meatballs in tomato sauce, canned","Meals, Entrees, and Side Dishes",SR Legacy,100.0,4.37,11.4,4.11,2.7,0.0,280.0,29.0,1.03
167708,"Tomato and vegetable juice, low sodium",Vegetables and Vegetable Products,SR Legacy,22.0,0.6,4.59,0.1,0.8,0.0,58.0,11.0,0.42
170458,"Tomato juice, canned, with salt added",Vegetables and Vegetable Products,SR Legacy,72.0,0.85,3.53,0.29,0.4,0.0,253.0,10.0,0.39
170055,"Tomato products, canned, sauce, with mushrooms",Vegetables and Vegetable Products,SR Legacy,146.0,1.45,8.43,0.13,1.5,0.0,452.0,13.0,0.89
170056,"Tomato products, canned, sauce, with onions",Vegetables and Vegetable Products,SR Legacy,42.0,1.56,9.94,0.19,1.8,0.0,551.0,17.0,0.93
169074,"Tomato sauce, canned, no salt added",Vegetables and Vegetable Products,SR Legacy,102.0,1.2,5.31,0.3,1.5,0.0,11.0,14.0,0.96
333281,"Tomatoes, canned, red, ripe, diced",Vegetables and Vegetable Products,Foundation,76.0,0.84,3.32,0.5,0.0,0.0,125.0,30.0,0.57
170052,"Tomatoes, red, ripe, canned, stewed",Vegetables and Vegetable Products,SR Legacy,26.0,0.91,6.19,0.19,1.0,0.0,221.0,34.0,1.33
170089,"Tomatoes, red, ripe, cooked, stewed",Vegetables and Vegetable Products,SR Legacy,79.0,1.96,13.0,2.68,1.7,0.0,455.0,26.0,1.06
170137,"Tomatoes, red, ripe, cooked, with salt",Vegetables and Vegetable Products,SR Legacy,18.0,0.95,4.01,0.11,0.7,0.0,247.0,11.0,0.68
173491,"Babyfood, dinner, macaroni and tomato and beef, junior",Baby Foods,SR Legacy,59.0,2.5,9.4,1.1,1.1,0.0,35.0,14.0,0.36
173490,"Babyfood, dinner, macaroni and tomato and beef, strained",Baby Foods,SR Legacy,61.0,2.36,9.45,1.47,1.2,0.0,38.0,17.0,0.46
173492,"Babyfood, dinner, spaghetti and tomato and meat, junior",Baby Foods,SR Legacy,285.0,2.57,11.4,1.37,1.1,0.0,30.0,15.0,0.53
173493,"Babyfood, dinner, spaghetti and tomato and meat, toddler",Baby Foods,SR Legacy,75.0,5.3,10.8,1.0,0.0,0.0,239.0,22.0,0.9
172257,"Babyfood, ravioli, cheese filled, with tomato sauce",Baby Foods,SR Legacy,99.0,3.6,16.3,2.2,0.1,0.0,282.0,54.0,0.8
173733,"Beans, baked, canned, with pork and tomato sauce",Legumes and Legume Products,SR Legacy,394.0,5.15,18.7,0.93,4.0,0.0,437.0,56.0,3.24
171595,"Sauce, tomato chili sauce, bottled, with salt","Soups, Sauces, and Gravies",SR Legacy,92.0,2.5,19.8,0.3,2.4,0.0,1340.0,20.0,0.8
171160,"Soup, tomato beef with noodle, canned, condensed","Soups, Sauces, and Gravies",SR Legacy,469.0,3.55,16.9,3.42,1.2,0.0,731.0,14.0,0.89
171587,"Soup, tomato, canned, condensed, reduced sodium","Soups, Sauces, and Gravies",SR Legacy,273.0,1.61,13.4,0.56,1.2,0.0,22.0,13.0,1.11
174569,"Soup, tomato, dry, mix, prepared with water","Soups, Sauces, and Gravies",SR Legacy,38.0,0.93,7.17,0.61,0.4,0.0,356.0,29.0,0.18
170545,"Tomato juice, canned, without salt added",Vegetables and Vegetable Products,SR Legacy,72.0,0.85,3.53,0.29,0.4,0.0,10.0,10.0,0.39
170546,"Tomato products, canned, puree, with salt added",Vegetables and Vegetable Products,SR Legacy,158.0,1.65,8.98,0.21,1.9,0.0,202.0,18.0,1.78
170085,"Tomato products, canned, sauce, spanish style",Vegetables and Vegetable Products,SR Legacy,33.0,1.44,7.24,0.27,1.4,0.0,472.0,17.0,3.48
170057,"Tomato products, canned, sauce, with herbs and cheese",Vegetables and Vegetable Products,SR Legacy,59.0,2.13,10.2,1.93,2.2,0.0,543.0,37.0,0.87
169225,"Cucumber, peeled, raw",Vegetables and Vegetable Products,SR Legacy,10.0,0.59,2.16,0.16,0.7,0.0,2.0,14.0,0.22
168409,"Cucumber, with peel, raw",Vegetables and Vegetable Products,SR Legacy,65.0,0.65,3.63,0.11,0.5,0.0,2.0,16.0,0.28
169379,"Pickles, cucumber, sour",Vegetables and Vegetable Products,SR Legacy,44.0,0.33,2.26,0.2,1.2,0.0,1210.0,0.0,0.4
324653,"Pickles, cucumber, dill or kosher dill",Vegetables and Vegetable Products,Foundation,12.0,0.48,1.99,0.43,1.0,0.0,808.0,54.0,0.23
168558,"Pickles, cucumber, dill or kosher dill",Vegetables and Vegetable Products,SR Legacy,12.0,0.5,2.41,0.3,1.0,0.0,809.0,57.0,0.26
168563,"Pickles, cucumber, dill, reduced sodium",Vegetables and Vegetable Products,SR Legacy,12.0,0.5,2.41,0.3,1.0,0.0,18.0,57.0,0.26
168562,"Pickles, cucumber, sour, low sodium",Vegetables and Vegetable Products,SR Legacy,44.0,0.33,2.26,0.2,1.2,0.0,18.0,0.0,0.4
167618,"Sea cucumber, yane (Alaska Native)",American Indian/Alaska Native Foods,SR Legacy,233.0,13.0,0.0,0.4,0.0,0.0,0.0,30.0,0.6
169378,"Pickles, cucumber, sweet (includes bread and butter pickles)",Vegetables and Vegetable Products,SR Legacy,91.0,0.58,21.2,0.41,1.0,0.0,457.0,61.0,0.25
169380,"Pickles, cucumber, sweet, low sodium (includes bread and butter pickles)",Vegetables and Vegetable Products,SR Legacy,122.0,0.37,33.7,0.26,1.1,0.0,18.0,4.0,0.59
170336,"TACO BELL, Nachos",Fast Foods,SR Legacy,1470.0,4.32,34.9,21.5,3.2,0.0,313.0,63.0,0.75
170734,"TACO BELL, Bean Burrito",Fast Foods,SR Legacy,873.0,7.35,31.2,6.05,4.2,0.0,563.0,124.0,2.37
170337,"TACO BELL, Nachos Supreme",Fast Foods,SR Legacy,223.0,6.21,21.4,12.5,3.7,0.0,348.0,47.0,1.01
170736,"TACO BELL, Taco Salad",Fast Foods,SR Legacy,710.0,6.69,15.1,9.17,3.0,0.0,363.0,95.0,1.77
170735,"TACO BELL, BURRITO SUPREME with beef",Fast Foods,SR Legacy,183.0,7.03,23.4,6.8,3.7,0.0,451.0,90.0,1.82
170334,"TACO BELL, BURRITO SUPREME with chicken",Fast Foods,SR Legacy,750.0,9.84,20.5,6.42,2.4,0.0,564.0,94.0,1.56
170335,"TACO BELL, BURRITO SUPREME with steak",Fast Foods,SR Legacy,183.0,9.13,20.3,7.27,2.4,0.0,534.0,101.0,2.0
170733,"TACO BELL, Soft Taco with steak",Fast Foods,SR Legacy,225.0,11.8,17.2,12.1,1.6,0.0,551.0,117.0,2.22
170332,"TACO BELL, Original Taco with beef, cheese and lettuce",Fast Foods,SR Legacy,229.0,8.86,19.8,12.7,3.9,0.0,397.0,89.0,1.19
170333,"TACO BELL, Soft Taco with beef, cheese and lettuce",Fast Foods,SR Legacy,860.0,9.25,20.2,9.75,2.9,0.0,560.0,123.0,1.67
170732,"TACO BELL, Soft Taco with chicken, cheese and lettuce",Fast Foods,SR Legacy,189.0,13.3,19.7,6.35,1.2,0.0,613.0,122.0,1.59
169394,"Pepper, banana, raw",Vegetables and Vegetable Products,SR Legacy,113.0,1.66,5.35,0.45,3.4,0.0,13.0,14.0,0.46
169396,"Peppers, ancho, dried",Vegetables and Vegetable Products,SR Legacy,1180.0,11.9,51.4,8.2,21.6,0.0,43.0,61.0,10.9
168578,"Peppers, hungarian, raw",Vegetables and Vegetable Products,SR Legacy,29.0,0.8,6.7,0.41,1.0,0.0,1.0,12.0,0.46
168576,"Peppers, jalapeno, raw",Vegetables and Vegetable Products,SR Legacy,29.0,0.91,6.5,0.37,2.8,0.0,3.0,12.0,0.25
168579,"Peppers, pasilla, dried",Vegetables and Vegetable Products,SR Legacy,345.0,12.4,51.1,15.8,26.8,0.0,89.0,97.0,9.83
169395,"Peppers, serrano, raw",Vegetables and Vegetable Products,SR Legacy,134.0,1.74,6.7,0.44,3.7,0.0,10.0,11.0,0.86
170933,"Spices, pepper, white",Spices and Herbs,SR Legacy,1240.0,10.4,68.6,2.12,26.2,0.0,5.0,265.0,14.3
168577,"Peppers, chili, green, canned",Vegetables and Vegetable Products,SR Legacy,21.0,0.72,4.6,0.27,1.7,0.0,397.0,36.0,1.33
169766,"Peppers, hot pickled, canned",Vegetables and Vegetable Products,SR Legacy,90.0,0.8,4.56,0.4,2.6,0.0,1430.0,61.0,0.32
170427,"Peppers, sweet, green, raw",Vegetables and Vegetable Products,SR Legacy,20.0,0.86,4.64,0.17,1.7,0.0,3.0,10.0,0.34
170024,"Peppers, sweet, green, sauteed",Vegetables and Vegetable Products,SR Legacy,116.0,0.78,4.22,11.8,1.8,0.0,17.0,8.0,0.3
170108,"Peppers, sweet, red, raw",Vegetables and Vegetable Products,SR Legacy,111.0,0.99,6.03,0.3,2.1,0.0,4.0,7.0,0.43
168550,"Peppers, sweet, red, sauteed",Vegetables and Vegetable Products,SR Legacy,555.0,1.04,6.57,12.8,1.8,0.0,21.0,7.0,0.47
169383,"Peppers, sweet, yellow, raw",Vegetables and Vegetable Products,SR Legacy,27.0,1.0,6.32,0.21,0.9,0.0,2.0,11.0,0.46
170932,"Spices, pepper, red or cayenne",Spices and Herbs,SR Legacy,1330.0,12.0,56.6,17.3,27.2,0.0,30.0,148.0,7.8
168570,"Peppers, hot chile, sun-dried",Vegetables and Vegetable Products,SR Legacy,1360.0,10.6,69.9,5.81,28.7,0.0,91.0,45.0,6.04
170497,"Peppers, hot chili, green, raw",Vegetables and Vegetable Products,SR Legacy,40.0,2.0,9.46,0.2,1.5,0.0,7.0,18.0,1.2
170106,"Peppers, hot chili, red, raw",Vegetables and Vegetable Products,SR Legacy,166.0,1.87,8.81,0.44,1.5,0.0,9.0,14.0,1.03
170080,"Peppers, jalapeno, canned, solids and liquids",Vegetables and Vegetable Products,SR Legacy,27.0,0.92,4.74,0.94,2.6,0.0,1670.0,23.0,1.88
169373,"Peppers, sweet, red, freeze-dried",Vegetables and Vegetable Products,SR Legacy,1310.0,17.9,68.7,3.0,21.3,0.0,193.0,134.0,10.4
174527,"Sauce, ready-to-serve, pepper or hot","Soups, Sauces, and Gravies",SR Legacy,11.0,0.51,1.75,0.37,0.3,0.0,2640.0,8.0,0.48
174528,"Sauce, ready-to-serve, pepper, TABASCO","Soups, Sauces, and Gravies",SR Legacy,50.0,1.29,0.8,0.76,0.6,0.0,633.0,12.0,1.16
173209,"Beverages, carbonated, pepper-type, contains caffeine",Beverages,SR Legacy,41.0,0.0,10.4,0.1,0.0,0.0,10.0,3.0,0.04
170429,"Peppers, sweet, green, canned, solids and liquids",Vegetables and Vegetable Products,SR Legacy,18.0,0.8,3.9,0.3,1.2,0.0,1370.0,41.0,0.8
170022,"Peppers, sweet, green, frozen, chopped, unprepared",Vegetables and Vegetable Products,SR Legacy,20.0,1.08,4.45,0.21,1.6,0.0,5.0,9.0,0.62
168546,"Peppers, sweet, red, canned, solids and liquids",Vegetables and Vegetable Products,SR Legacy,18.0,0.8,3.9,0.3,1.2,0.0,1370.0,41.0,0.8
168547,"Peppers, sweet, red, frozen, chopped, unprepared",Vegetables and Vegetable Products,SR Legacy,84.0,1.08,4.45,0.21,1.6,0.0,5.0,9.0,0.62
169218,"Corn with red and green peppers, canned, solids and liquids",Vegetables and Vegetable Products,SR Legacy,75.0,2.33,18.2,0.55,0.0,0.0,347.0,5.0,0.79
170109,"Peppers, sweet, green, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,108.0,0.92,6.11,0.2,1.2,0.0,238.0,9.0,0.46
168565,"Squash, zucchini, baby, raw",Vegetables and Vegetable Products,SR Legacy,21.0,2.71,3.11,0.4,1.1,0.0,3.0,21.0,0.79
169291,"Squash, summer, zucchini, includes skin, raw",Vegetables and Vegetable Products,SR Legacy,70.0,1.21,3.11,0.32,1.0,0.0,8.0,16.0,0.37
168471,"Squash, summer, zucchini, italian style, canned",Vegetables and Vegetable Products,SR Legacy,29.0,1.03,6.85,0.11,0.0,0.0,374.0,17.0,0.68
168469,"Squash, summer, zucchini, includes skin, frozen, unprepared",Vegetables and Vegetable Products,SR Legacy,17.0,1.16,3.58,0.13,1.3,0.0,2.0,18.0,0.51
170534,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,15.0,1.14,2.69,0.36,1.0,0.0,239.0,18.0,0.37
